stage,game,cell,method,beta,gamma,seed,is_baseline,return_AUC,headline_AUC,return_last200,align_last200,q_abs_max_max,divergence_event_sum
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.35,-0.35,0.8,4,False,10000.0,264571.01773345575,1.0,0.9800000000000003,0.9216053359031933,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.35,-0.35,0.8,3,False,10000.0,264571.01773345575,1.0,0.9800000000000003,0.9216053359031933,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.35,-0.35,0.8,6,False,10000.0,264571.01773345575,1.0,0.9800000000000003,0.9216053359031933,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.35,-0.35,0.8,1,False,10000.0,264571.01773345575,1.0,0.9800000000000003,0.9216053359031933,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.35,-0.35,0.8,8,False,10000.0,264571.01773345575,1.0,0.9800000000000003,0.9216053359031933,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.35,-0.35,0.8,9,False,10000.0,264571.01773345575,1.0,0.9800000000000003,0.9216053359031933,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.35,-0.35,0.8,0,False,10000.0,264571.01773345575,1.0,0.9800000000000003,0.9216053359031933,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.35,-0.35,0.8,7,False,10000.0,264571.01773345575,1.0,0.9800000000000003,0.9216053359031933,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.1,0.1,0.8,2,False,10000.0,263920.61706416577,1.0,0.019999999999999997,1.0221310876769172,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.1,0.1,0.8,5,False,10000.0,263920.61706416577,1.0,0.019999999999999997,1.0221310876769172,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.1,0.1,0.8,4,False,10000.0,263920.61706416577,1.0,0.019999999999999997,1.0221310876769172,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.1,0.1,0.8,3,False,10000.0,263920.61706416577,1.0,0.019999999999999997,1.0221310876769172,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.1,0.1,0.8,6,False,10000.0,263920.61706416577,1.0,0.019999999999999997,1.0221310876769172,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.1,0.1,0.8,1,False,10000.0,263920.61706416577,1.0,0.019999999999999997,1.0221310876769172,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.1,0.1,0.8,8,False,10000.0,263920.61706416577,1.0,0.019999999999999997,1.0221310876769172,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.1,0.1,0.8,9,False,10000.0,263920.61706416577,1.0,0.019999999999999997,1.0221310876769172,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.1,0.1,0.8,0,False,10000.0,263920.61706416577,1.0,0.019999999999999997,1.0221310876769172,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.1,0.1,0.8,7,False,10000.0,263920.61706416577,1.0,0.019999999999999997,1.0221310876769172,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-1.7,-1.7,0.8,2,False,10000.0,265487.5940020094,1.0,0.9800000000000003,0.6408580496352081,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-1.7,-1.7,0.8,5,False,10000.0,265487.5940020094,1.0,0.9800000000000003,0.6408580496352081,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-1.7,-1.7,0.8,4,False,10000.0,265487.5940020094,1.0,0.9800000000000003,0.6408580496352081,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-1.7,-1.7,0.8,3,False,10000.0,265487.5940020094,1.0,0.9800000000000003,0.6408580496352081,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-1.7,-1.7,0.8,6,False,10000.0,265487.5940020094,1.0,0.9800000000000003,0.6408580496352081,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-1.7,-1.7,0.8,1,False,10000.0,265487.5940020094,1.0,0.9800000000000003,0.6408580496352081,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-1.7,-1.7,0.8,8,False,10000.0,265487.5940020094,1.0,0.9800000000000003,0.6408580496352081,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-1.7,-1.7,0.8,9,False,10000.0,265487.5940020094,1.0,0.9800000000000003,0.6408580496352081,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-1.7,-1.7,0.8,0,False,10000.0,265487.5940020094,1.0,0.9800000000000003,0.6408580496352081,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-1.7,-1.7,0.8,7,False,10000.0,265487.5940020094,1.0,0.9800000000000003,0.6408580496352081,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-1.0,-1.0,0.8,2,False,10000.0,265115.8114478219,1.0,0.9800000000000003,0.7786746071974455,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-1.0,-1.0,0.8,5,False,10000.0,265115.8114478219,1.0,0.9800000000000003,0.7786746071974455,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-1.0,-1.0,0.8,4,False,10000.0,265115.8114478219,1.0,0.9800000000000003,0.7786746071974455,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-1.0,-1.0,0.8,3,False,10000.0,265115.8114478219,1.0,0.9800000000000003,0.7786746071974455,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-1.0,-1.0,0.8,6,False,10000.0,265115.8114478219,1.0,0.9800000000000003,0.7786746071974455,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-1.0,-1.0,0.8,1,False,10000.0,265115.8114478219,1.0,0.9800000000000003,0.7786746071974455,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-1.0,-1.0,0.8,8,False,10000.0,265115.8114478219,1.0,0.9800000000000003,0.7786746071974455,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-1.0,-1.0,0.8,9,False,10000.0,265115.8114478219,1.0,0.9800000000000003,0.7786746071974455,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-1.0,-1.0,0.8,0,False,10000.0,265115.8114478219,1.0,0.9800000000000003,0.7786746071974455,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-1.0,-1.0,0.8,7,False,10000.0,265115.8114478219,1.0,0.9800000000000003,0.7786746071974455,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.2,-0.2,0.8,2,False,10000.0,264392.6659493552,1.0,0.9800000000000003,0.955298776477775,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.2,-0.2,0.8,5,False,10000.0,264392.6659493552,1.0,0.9800000000000003,0.955298776477775,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.2,-0.2,0.8,4,False,10000.0,264392.6659493552,1.0,0.9800000000000003,0.955298776477775,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.2,-0.2,0.8,3,False,10000.0,264392.6659493552,1.0,0.9800000000000003,0.955298776477775,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.2,-0.2,0.8,6,False,10000.0,264392.6659493552,1.0,0.9800000000000003,0.955298776477775,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.2,-0.2,0.8,1,False,10000.0,264392.6659493552,1.0,0.9800000000000003,0.955298776477775,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.2,-0.2,0.8,8,False,10000.0,264392.6659493552,1.0,0.9800000000000003,0.955298776477775,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.2,-0.2,0.8,9,False,10000.0,264392.6659493552,1.0,0.9800000000000003,0.955298776477775,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.2,-0.2,0.8,0,False,10000.0,264392.6659493552,1.0,0.9800000000000003,0.955298776477775,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.2,-0.2,0.8,7,False,10000.0,264392.6659493552,1.0,0.9800000000000003,0.955298776477775,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.5,-0.5,0.8,2,False,10000.0,264724.2715439148,1.0,0.9800000000000003,0.8879778633777029,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.5,-0.5,0.8,5,False,10000.0,264724.2715439148,1.0,0.9800000000000003,0.8879778633777029,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.5,-0.5,0.8,4,False,10000.0,264724.2715439148,1.0,0.9800000000000003,0.8879778633777029,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.5,-0.5,0.8,3,False,10000.0,264724.2715439148,1.0,0.9800000000000003,0.8879778633777029,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.5,-0.5,0.8,6,False,10000.0,264724.2715439148,1.0,0.9800000000000003,0.8879778633777029,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.5,-0.5,0.8,1,False,10000.0,264724.2715439148,1.0,0.9800000000000003,0.8879778633777029,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.5,-0.5,0.8,8,False,10000.0,264724.2715439148,1.0,0.9800000000000003,0.8879778633777029,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.5,-0.5,0.8,9,False,10000.0,264724.2715439148,1.0,0.9800000000000003,0.8879778633777029,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.5,-0.5,0.8,0,False,10000.0,264724.2715439148,1.0,0.9800000000000003,0.8879778633777029,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.5,-0.5,0.8,7,False,10000.0,264724.2715439148,1.0,0.9800000000000003,0.8879778633777029,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-2.0,-2.0,0.8,2,False,10000.0,265610.31117463217,1.0,0.9800000000000003,0.5891731984595638,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-2.0,-2.0,0.8,5,False,10000.0,265610.31117463217,1.0,0.9800000000000003,0.5891731984595638,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-2.0,-2.0,0.8,4,False,10000.0,265610.31117463217,1.0,0.9800000000000003,0.5891731984595638,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-2.0,-2.0,0.8,3,False,10000.0,265610.31117463217,1.0,0.9800000000000003,0.5891731984595638,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-2.0,-2.0,0.8,6,False,10000.0,265610.31117463217,1.0,0.9800000000000003,0.5891731984595638,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-2.0,-2.0,0.8,1,False,10000.0,265610.31117463217,1.0,0.9800000000000003,0.5891731984595638,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-2.0,-2.0,0.8,8,False,10000.0,265610.31117463217,1.0,0.9800000000000003,0.5891731984595638,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-2.0,-2.0,0.8,9,False,10000.0,265610.31117463217,1.0,0.9800000000000003,0.5891731984595638,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-2.0,-2.0,0.8,0,False,10000.0,265610.31117463217,1.0,0.9800000000000003,0.5891731984595638,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-2.0,-2.0,0.8,7,False,10000.0,265610.31117463217,1.0,0.9800000000000003,0.5891731984595638,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.75,-0.75,0.9,2,False,10000.0,261869.17209424055,1.0,0.9800000000000003,0.8241369721039784,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.75,-0.75,0.9,5,False,10000.0,261869.17209424055,1.0,0.9800000000000003,0.8241369721039784,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.75,-0.75,0.9,4,False,10000.0,261869.17209424055,1.0,0.9800000000000003,0.8241369721039784,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.75,-0.75,0.9,3,False,10000.0,261869.17209424055,1.0,0.9800000000000003,0.8241369721039784,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.75,-0.75,0.9,6,False,10000.0,261869.17209424055,1.0,0.9800000000000003,0.8241369721039784,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.75,-0.75,0.9,1,False,10000.0,261869.17209424055,1.0,0.9800000000000003,0.8241369721039784,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.75,-0.75,0.9,8,False,10000.0,261869.17209424055,1.0,0.9800000000000003,0.8241369721039784,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.75,-0.75,0.9,9,False,10000.0,261869.17209424055,1.0,0.9800000000000003,0.8241369721039784,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.75,-0.75,0.9,0,False,10000.0,261869.17209424055,1.0,0.9800000000000003,0.8241369721039784,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.75,-0.75,0.9,7,False,10000.0,261869.17209424055,1.0,0.9800000000000003,0.8241369721039784,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.5,0.5,0.9,2,False,10000.0,129233.80180890567,1.0,0.019999999999999997,7603307056.48509,9610
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.5,0.5,0.9,5,False,10000.0,129233.80180890567,1.0,0.019999999999999997,7603307056.48509,9610
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.5,0.5,0.9,4,False,10000.0,129233.80180890567,1.0,0.019999999999999997,7603307056.48509,9610
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.5,0.5,0.9,3,False,10000.0,129233.80180890567,1.0,0.019999999999999997,7603307056.48509,9610
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.5,0.5,0.9,6,False,10000.0,129233.80180890567,1.0,0.019999999999999997,7603307056.48509,9610
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.5,0.5,0.9,1,False,10000.0,129233.80180890567,1.0,0.019999999999999997,7603307056.48509,9610
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.5,0.5,0.9,8,False,10000.0,129233.80180890567,1.0,0.019999999999999997,7603307056.48509,9610
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.5,0.5,0.9,9,False,10000.0,129233.80180890567,1.0,0.019999999999999997,7603307056.48509,9610
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.5,0.5,0.9,0,False,10000.0,129233.80180890567,1.0,0.019999999999999997,7603307056.48509,9610
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.5,0.5,0.9,7,False,10000.0,129233.80180890567,1.0,0.019999999999999997,7603307056.48509,9610
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.2,0.2,0.9,2,False,10000.0,259566.30781879247,1.0,0.019999999999999997,1.0471247897252716,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.2,0.2,0.9,5,False,10000.0,259566.30781879247,1.0,0.019999999999999997,1.0471247897252716,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.2,0.2,0.9,4,False,10000.0,259566.30781879247,1.0,0.019999999999999997,1.0471247897252716,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.2,0.2,0.9,3,False,10000.0,259566.30781879247,1.0,0.019999999999999997,1.0471247897252716,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.2,0.2,0.9,6,False,10000.0,259566.30781879247,1.0,0.019999999999999997,1.0471247897252716,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.2,0.2,0.9,1,False,10000.0,259566.30781879247,1.0,0.019999999999999997,1.0471247897252716,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.2,0.2,0.9,8,False,10000.0,259566.30781879247,1.0,0.019999999999999997,1.0471247897252716,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.2,0.2,0.9,9,False,10000.0,259566.30781879247,1.0,0.019999999999999997,1.0471247897252716,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.2,0.2,0.9,0,False,10000.0,259566.30781879247,1.0,0.019999999999999997,1.0471247897252716,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.2,0.2,0.9,7,False,10000.0,259566.30781879247,1.0,0.019999999999999997,1.0471247897252716,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+2.0,2.0,0.9,2,False,10000.0,47302.746352257775,1.0,0.019999999999999997,29587676944601.656,9792
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+2.0,2.0,0.9,5,False,10000.0,47302.746352257775,1.0,0.019999999999999997,29587676944601.656,9792
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+2.0,2.0,0.9,4,False,10000.0,47302.746352257775,1.0,0.019999999999999997,29587676944601.656,9792
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+2.0,2.0,0.9,3,False,10000.0,47302.746352257775,1.0,0.019999999999999997,29587676944601.656,9792
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+2.0,2.0,0.9,6,False,10000.0,47302.746352257775,1.0,0.019999999999999997,29587676944601.656,9792
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+2.0,2.0,0.9,1,False,10000.0,47302.746352257775,1.0,0.019999999999999997,29587676944601.656,9792
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+2.0,2.0,0.9,8,False,10000.0,47302.746352257775,1.0,0.019999999999999997,29587676944601.656,9792
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+2.0,2.0,0.9,9,False,10000.0,47302.746352257775,1.0,0.019999999999999997,29587676944601.656,9792
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+2.0,2.0,0.9,0,False,10000.0,47302.746352257775,1.0,0.019999999999999997,29587676944601.656,9792
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+2.0,2.0,0.9,7,False,10000.0,47302.746352257775,1.0,0.019999999999999997,29587676944601.656,9792
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,vanilla,0.0,0.9,2,False,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,vanilla,0.0,0.9,5,False,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,vanilla,0.0,0.9,4,False,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,vanilla,0.0,0.9,3,False,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,vanilla,0.0,0.9,6,False,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,vanilla,0.0,0.9,1,False,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,vanilla,0.0,0.9,8,False,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,vanilla,0.0,0.9,9,False,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,vanilla,0.0,0.9,0,False,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,vanilla,0.0,0.9,7,False,10000.0,260520.0005141047,1.0,0.0,0.9999999999999996,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.75,0.75,0.9,2,False,10000.0,75564.20365121811,1.0,0.019999999999999997,1194195647740.7603,9720
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.75,0.75,0.9,5,False,10000.0,75564.20365121811,1.0,0.019999999999999997,1194195647740.7603,9720
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.75,0.75,0.9,4,False,10000.0,75564.20365121811,1.0,0.019999999999999997,1194195647740.7603,9720
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.75,0.75,0.9,3,False,10000.0,75564.20365121811,1.0,0.019999999999999997,1194195647740.7603,9720
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.75,0.75,0.9,6,False,10000.0,75564.20365121811,1.0,0.019999999999999997,1194195647740.7603,9720
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.75,0.75,0.9,1,False,10000.0,75564.20365121811,1.0,0.019999999999999997,1194195647740.7603,9720
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.75,0.75,0.9,8,False,10000.0,75564.20365121811,1.0,0.019999999999999997,1194195647740.7603,9720
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.75,0.75,0.9,9,False,10000.0,75564.20365121811,1.0,0.019999999999999997,1194195647740.7603,9720
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.75,0.75,0.9,0,False,10000.0,75564.20365121811,1.0,0.019999999999999997,1194195647740.7603,9720
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_+0.75,0.75,0.9,7,False,10000.0,75564.20365121811,1.0,0.019999999999999997,1194195647740.7603,9720
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.1,-0.1,0.9,2,False,10000.0,260816.59384240283,1.0,0.9800000000000003,0.9762840595383178,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.1,-0.1,0.9,5,False,10000.0,260816.59384240283,1.0,0.9800000000000003,0.9762840595383178,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.1,-0.1,0.9,4,False,10000.0,260816.59384240283,1.0,0.9800000000000003,0.9762840595383178,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.1,-0.1,0.9,3,False,10000.0,260816.59384240283,1.0,0.9800000000000003,0.9762840595383178,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.1,-0.1,0.9,6,False,10000.0,260816.59384240283,1.0,0.9800000000000003,0.9762840595383178,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.1,-0.1,0.9,1,False,10000.0,260816.59384240283,1.0,0.9800000000000003,0.9762840595383178,0
m7_1_tier2_tab_redispatch_10seeds,delayed_chain,DC-Long50,fixed_beta_-0.1,-0.1,0.9,8,False,10000.0,260816.59384240283,1.0,0.9800000000000003,0.9762840595383178,0
