stage,game,subcase,method,beta,gamma,seed,headline_metric,AUC,return_AUC,bellman_residual_AUC,align_final,align_last200,q_abs_max_final,q_abs_max_max,divergence_event_sum,return_final,return_last200,diverged
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.05,0.05,0.95,1,cumulative_return_auc,426834.5,426834.5,90435.53476727227,0.05,0.048499999999999995,24563.598168030214,29856.43310609453,0,45.0,44.415,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.05,0.05,0.95,2,cumulative_return_auc,425391.0,425391.0,96504.32160206024,0.05,0.04875,24563.598168030214,27099.736406625387,0,45.0,44.385,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.05,0.05,0.95,3,cumulative_return_auc,425519.5,425519.5,96588.06753573507,0.05,0.049249999999999995,24563.598168030214,27893.166596015984,0,48.0,44.1,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.05,0.05,0.95,4,cumulative_return_auc,426818.5,426818.5,94728.30620485764,0.05,0.049249999999999995,24563.598168030214,26917.928084805586,0,48.0,44.655,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.05,0.05,0.95,5,cumulative_return_auc,429708.0,429708.0,82053.76336938758,0.05,0.048499999999999995,24563.598168030054,30179.97706168928,0,45.0,44.145,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.05,0.05,0.95,6,cumulative_return_auc,428379.0,428379.0,84073.29295452157,0.05,0.049,24563.598168030214,29429.025975929813,0,45.0,44.34,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.05,0.05,0.95,7,cumulative_return_auc,427733.0,427733.0,91986.91845558821,0.05,0.04825,24563.598168030214,28237.556426920775,0,45.0,44.205,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.05,0.05,0.95,8,cumulative_return_auc,430270.0,430270.0,78047.2331357446,0.05,0.04825,24563.59816803015,28773.18510259877,0,45.0,44.295,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.05,0.05,0.95,9,cumulative_return_auc,423719.0,423719.0,96917.5096849687,0.05,0.04875,24563.598168030214,27783.831877219294,0,45.0,44.175,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.1,0.1,0.95,0,cumulative_return_auc,381953.5,381953.5,66314.80072779131,0.05,0.048499999999999995,117215.22683907251,133673.51534225076,0,33.0,35.655,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.1,0.1,0.95,1,cumulative_return_auc,489996.0,489996.0,15592.913808951213,0.05,0.05,420053.290350397,420053.290350397,0,92.0,91.31,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.1,0.1,0.95,2,cumulative_return_auc,394019.5,394019.5,45872.03049618604,0.05,0.04875,117215.22683907324,138013.84067364683,0,36.0,35.925,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.1,0.1,0.95,3,cumulative_return_auc,384180.0,384180.0,67925.5068157767,0.05,0.049249999999999995,117228.02450508831,128097.05799155126,0,39.0,35.6,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.1,0.1,0.95,4,cumulative_return_auc,389005.0,389005.0,52940.54371420693,0.05,0.049249999999999995,117215.22683907324,136632.2018853971,0,39.0,36.015,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.1,0.1,0.95,5,cumulative_return_auc,388024.5,388024.5,53917.35928989489,0.05,0.048499999999999995,117215.22683907324,144156.75027830485,0,36.0,35.625,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.1,0.1,0.95,6,cumulative_return_auc,383131.5,383131.5,62468.834407855,0.05,0.049,117215.22683907324,139892.41809082546,0,36.0,35.865,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.1,0.1,0.95,7,cumulative_return_auc,387888.5,387888.5,43776.64707951722,0.05,0.04825,117215.22683907324,144096.00316655423,0,36.0,35.7,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.1,0.1,0.95,8,cumulative_return_auc,380243.0,380243.0,66714.38347167612,0.05,0.04825,117253.08504863299,127958.74846595431,0,39.0,40.845,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.1,0.1,0.95,9,cumulative_return_auc,378610.0,378610.0,71876.16288294233,0.05,0.04875,117215.22683907324,135192.62220488125,0,39.0,35.625,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.2,0.2,0.95,0,cumulative_return_auc,455065.0,455065.0,-34734.943085573934,0.05,0.049499999999999995,799031.5227112725,859686.2356795527,0,92.0,81.385,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.2,0.2,0.95,1,cumulative_return_auc,402841.0,402841.0,-28676.611397356824,0.05,0.04875,585507.5718670748,585507.5718670748,0,86.0,71.69,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.2,0.2,0.95,2,cumulative_return_auc,409941.5,409941.5,-24426.170803878857,0.05,0.04875,317289.0354842848,606346.0776553426,0,42.0,42.445,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.2,0.2,0.95,3,cumulative_return_auc,501696.5,501696.5,-36549.29569964073,0.05,0.049749999999999996,737142.2331110376,861815.4513140591,0,34.0,75.8,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.2,0.2,0.95,4,cumulative_return_auc,445000.5,445000.5,-32766.001968293236,0.05,0.05,838485.7377012217,857402.4528162249,0,86.0,89.315,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.2,0.2,0.95,5,cumulative_return_auc,393417.0,393417.0,-25113.769314038687,0.05,0.048499999999999995,317661.07894193183,373528.52904625994,0,33.0,34.155,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.2,0.2,0.95,6,cumulative_return_auc,467850.5,467850.5,-39772.44991654949,0.05,0.049499999999999995,736134.4433833824,861658.0509868165,0,52.0,74.875,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.2,0.2,0.95,7,cumulative_return_auc,393682.0,393682.0,-21686.837009687242,0.05,0.04825,313614.20484561945,357628.52880909573,0,51.0,43.275,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.2,0.2,0.95,8,cumulative_return_auc,440340.5,440340.5,-36666.60274096046,0.05,0.048,784640.5072913271,832414.8463953695,0,42.0,56.83,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.2,0.2,0.95,9,cumulative_return_auc,389876.0,389876.0,-24980.203341910266,0.05,0.04875,313614.83613270614,339635.7901923976,0,45.0,42.48,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.35,0.35,0.95,0,cumulative_return_auc,396201.0,396201.0,-48414.05056778238,0.05,0.048499999999999995,541984.4003854998,948918.7548883097,0,36.0,38.26,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.35,0.35,0.95,1,cumulative_return_auc,642667.5,642667.5,-18204.228836696042,0.05,0.04675,1092010.0600636075,1311109.93789072,4763,61.0,62.44,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.35,0.35,0.95,2,cumulative_return_auc,377648.5,377648.5,-40404.092644199394,0.05,0.04875,575554.502969879,673503.5851160266,0,36.0,31.47,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.35,0.35,0.95,3,cumulative_return_auc,449560.0,449560.0,-59829.255362238655,0.05,0.049249999999999995,539651.4799421033,1308540.9755703965,1099,39.0,39.33,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.35,0.35,0.95,4,cumulative_return_auc,485972.5,485972.5,-27311.734582737525,0.05,0.05,1310330.0037380597,1310330.0037380597,1679,92.0,95.14,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.35,0.35,0.95,5,cumulative_return_auc,509313.5,509313.5,-32785.5202533321,0.05,0.05,1311109.9379480262,1311109.9379480262,2048,92.0,93.41,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.35,0.35,0.95,6,cumulative_return_auc,459787.0,459787.0,-55723.103080216446,0.05,0.049,542918.4701543296,1310116.2955398264,1379,45.0,38.205,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.35,0.35,0.95,7,cumulative_return_auc,383442.0,383442.0,-41899.77149554016,0.05,0.04825,586326.2817056846,664859.5435589087,0,27.0,37.17,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.35,0.35,0.95,8,cumulative_return_auc,564794.5,564794.5,-36184.86318223003,0.05,0.05,1311109.93789072,1311109.93789072,3100,92.0,91.25,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.35,0.35,0.95,9,cumulative_return_auc,509998.5,509998.5,-47127.91206409775,0.05,0.05,1302992.878693193,1311109.9379474043,2554,88.0,89.46,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.5,0.5,0.95,0,cumulative_return_auc,465100.0,465100.0,-65951.90034286879,0.05,0.048249999999999994,739724.5598744738,1545090.9192722747,2906,30.0,37.145,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.5,0.5,0.95,1,cumulative_return_auc,387101.0,387101.0,-43695.09112771326,0.05,0.048499999999999995,710452.4935256429,848821.9806008667,0,42.0,41.895,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.5,0.5,0.95,2,cumulative_return_auc,514331.0,514331.0,-60045.169691453484,0.05,0.04875,752855.6646749171,1636612.6537100892,3266,27.0,39.42,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.5,0.5,0.95,3,cumulative_return_auc,378606.5,378606.5,-52098.12532902467,0.05,0.049249999999999995,717194.2898917024,963474.6016195824,0,36.0,40.855,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.5,0.5,0.95,4,cumulative_return_auc,415623.5,415623.5,-57540.96688319019,0.05,0.05,1611487.947257979,1623271.0554976887,1010,88.0,89.34,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.5,0.5,0.95,5,cumulative_return_auc,467063.0,467063.0,-57815.60863678625,0.05,0.048499999999999995,775740.8879696286,1633548.2346988032,1759,45.0,38.595,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.5,0.5,0.95,6,cumulative_return_auc,491884.5,491884.5,-58185.69307139402,0.05,0.049,760942.6502697516,1636591.291861936,2305,42.0,43.03,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.5,0.5,0.95,7,cumulative_return_auc,427570.5,427570.5,-61433.722572445666,0.05,0.04825,710698.8438565483,1407276.0422562645,1917,36.0,39.36,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.5,0.5,0.95,8,cumulative_return_auc,426046.0,426046.0,-52900.14597263469,0.05,0.04825,759239.7587676467,1636535.3945543182,804,39.0,35.67,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.5,0.5,0.95,9,cumulative_return_auc,398181.5,398181.5,-56462.97421220019,0.05,0.04875,711350.9826205523,989551.6780287519,0,36.0,39.48,False
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.75,0.75,0.95,0,cumulative_return_auc,640961.0,640961.0,-14019.501117369327,0.05,0.05,2021341.188146288,2021341.188146288,7626,96.0,95.13,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.75,0.75,0.95,1,cumulative_return_auc,638128.0,638128.0,2029.6524600150588,0.05,0.05,2021341.188146288,2021341.188146288,7012,94.0,93.27,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.75,0.75,0.95,2,cumulative_return_auc,442328.5,442328.5,-63873.47257035333,0.0,0.0475,1008098.6828025555,2021339.102988673,5701,26.0,44.565,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.75,0.75,0.95,3,cumulative_return_auc,493862.5,493862.5,-54105.454810235555,0.05,0.049249999999999995,923999.736528779,2021341.188146288,5113,42.0,41.925,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.75,0.75,0.95,4,cumulative_return_auc,382283.5,382283.5,-56629.5779277831,0.05,0.049249999999999995,926035.3509128831,1291043.734064493,4236,42.0,40.805,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.75,0.75,0.95,5,cumulative_return_auc,547755.5,547755.5,-68762.11372491694,0.05,0.048,1078347.8143572921,2021341.1830443568,8288,30.0,30.98,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.75,0.75,0.95,6,cumulative_return_auc,413268.0,413268.0,-59397.55911908919,0.05,0.048,1362852.8966154382,1589521.1932943764,5312,41.0,35.1,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.75,0.75,0.95,7,cumulative_return_auc,486986.0,486986.0,-60928.964844096256,0.05,0.048499999999999995,992522.4475574899,2021341.18814421,6438,33.0,31.435,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.75,0.75,0.95,8,cumulative_return_auc,631020.5,631020.5,7217.569279135154,0.05,0.05,2021341.1711351248,2021341.1711351248,7371,94.0,93.24,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+0.75,0.75,0.95,9,cumulative_return_auc,409946.0,409946.0,-60090.1787510599,0.05,0.04875,983603.6064120563,1967413.0933235371,3651,33.0,33.855,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.0,1.0,0.95,0,cumulative_return_auc,429329.5,429329.5,-58642.82451085019,0.05,0.0495,1558350.0861924207,2263910.4861963973,9130,27.0,77.27,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.0,1.0,0.95,1,cumulative_return_auc,413263.0,413263.0,-57118.24097779527,0.05,0.04775,2030992.1864858086,2158074.9346173615,9186,86.0,81.725,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.0,1.0,0.95,2,cumulative_return_auc,452769.0,452769.0,-66002.34443842445,0.05,0.04875,1143163.810509157,2269340.9606098332,9166,33.0,35.085,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.0,1.0,0.95,3,cumulative_return_auc,631433.5,631433.5,-2958.08017584715,0.05,0.05,2273983.945579673,2273983.945579673,9126,96.0,95.31,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.0,1.0,0.95,4,cumulative_return_auc,450249.5,450249.5,-68498.48885954477,0.05,0.049749999999999996,1221204.7047420214,2273982.1506941407,9160,30.0,35.005,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.0,1.0,0.95,5,cumulative_return_auc,472504.5,472504.5,-72809.34440136627,0.05,0.048249999999999994,1248836.4924461814,2245192.1999792587,9135,36.0,36.615,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.0,1.0,0.95,6,cumulative_return_auc,450085.5,450085.5,-69275.31185583209,0.05,0.049,1321017.6473493995,2273978.8991834964,9243,80.0,30.85,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.0,1.0,0.95,7,cumulative_return_auc,406050.5,406050.5,-66347.13365978378,0.05,0.04825,1094744.176174504,1859500.1171246269,9131,48.0,37.555,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.0,1.0,0.95,8,cumulative_return_auc,429787.5,429787.5,-62599.685091397376,0.05,0.04875,1104288.9825437518,2200315.650704171,9220,36.0,35.355,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.0,1.0,0.95,9,cumulative_return_auc,409413.0,409413.0,-60283.96091196814,0.05,0.04875,1094490.103934172,1793532.6966661667,9128,39.0,38.795,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.35,1.35,0.95,0,cumulative_return_auc,418442.0,418442.0,-69631.04856326687,0.05,0.048999999999999995,1776921.6152387103,2206845.401433893,9288,88.0,75.42,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.35,1.35,0.95,1,cumulative_return_auc,436904.5,436904.5,-68723.41930120965,0.05,0.048499999999999995,1260008.7332477032,2438123.0759590887,9364,33.0,36.07,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.35,1.35,0.95,2,cumulative_return_auc,530407.5,530407.5,-69828.05421171042,0.05,0.04875,1277481.5241982278,2493810.544211593,9368,30.0,37.55,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.35,1.35,0.95,3,cumulative_return_auc,518696.5,518696.5,-49125.875663472616,0.05,0.049249999999999995,1383234.3706277807,2494877.982028202,9320,36.0,43.295,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.35,1.35,0.95,4,cumulative_return_auc,431861.5,431861.5,-68911.10926386008,0.05,0.04875,2265419.5849277885,2265419.5849277885,9319,60.0,83.69,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.35,1.35,0.95,5,cumulative_return_auc,738071.5,738071.5,36323.215759617306,0.05,0.05,2494877.982028202,2494877.982028202,9294,94.0,97.2,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.35,1.35,0.95,6,cumulative_return_auc,486427.5,486427.5,-70193.17693756871,0.05,0.05,2480073.2131349617,2494832.054269705,9314,92.0,89.64,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.35,1.35,0.95,7,cumulative_return_auc,370478.0,370478.0,-53600.71841423612,0.05,0.048499999999999995,1255462.8827761342,1433298.344247392,9313,45.0,39.475,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.35,1.35,0.95,8,cumulative_return_auc,380570.5,380570.5,-61399.049947558524,0.05,0.04825,1306228.126826697,1565544.7941444323,9290,30.0,33.085,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.35,1.35,0.95,9,cumulative_return_auc,488319.5,488319.5,-72143.81845843584,0.05,0.049,1473192.736062935,2492244.0124988994,9268,36.0,38.525,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.7,1.7,0.95,0,cumulative_return_auc,534665.0,534665.0,-72435.39994521755,0.05,0.049749999999999996,2540017.1257768734,2603069.5402334086,9349,90.0,86.975,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.7,1.7,0.95,1,cumulative_return_auc,470942.0,470942.0,-54738.06996453813,0.05,0.048499999999999995,1559287.7714879713,2630461.091188072,9383,48.0,38.105,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.7,1.7,0.95,2,cumulative_return_auc,493793.0,493793.0,-57464.50150563667,0.05,0.04875,1402636.9380188934,2630461.091188072,9377,33.0,33.315,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.7,1.7,0.95,3,cumulative_return_auc,411491.0,411491.0,-63936.66026322552,0.05,0.04650000000000001,1932192.8844016772,1932192.8844016772,9406,27.0,46.02,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.7,1.7,0.95,4,cumulative_return_auc,372451.0,372451.0,-52468.89221514315,0.05,0.049249999999999995,1388006.3564970982,1551378.7554101006,9353,39.0,46.03,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.7,1.7,0.95,5,cumulative_return_auc,443668.5,443668.5,-71489.81272271927,0.05,0.047749999999999994,1627922.490877078,2592637.613574364,9334,46.0,55.51,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.7,1.7,0.95,6,cumulative_return_auc,388080.0,388080.0,-64219.25860181126,0.05,0.049,1378606.4316002044,2035961.2021777171,9358,33.0,35.215,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.7,1.7,0.95,7,cumulative_return_auc,392270.0,392270.0,-62718.72178286995,0.05,0.047749999999999994,1683550.3293728828,1908233.0307155084,9390,35.0,42.44,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.7,1.7,0.95,8,cumulative_return_auc,491174.5,491174.5,-70000.95840438115,0.05,0.04724999999999999,1464612.0606896258,2630346.471824558,9378,36.0,33.725,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+1.7,1.7,0.95,9,cumulative_return_auc,403805.5,403805.5,-62952.90767328542,0.05,0.04875,1385249.803052668,1900451.8276583378,9367,36.0,35.48,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+2.0,2.0,0.95,0,cumulative_return_auc,459407.0,459407.0,-66554.18557118962,0.05,0.048499999999999995,1459928.437015595,2709496.358488189,9379,42.0,41.31,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+2.0,2.0,0.95,1,cumulative_return_auc,409499.0,409499.0,-65244.79540227747,0.05,0.048499999999999995,1491142.347410836,2248316.6441205693,9390,24.0,35.72,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+2.0,2.0,0.95,2,cumulative_return_auc,494649.5,494649.5,-71108.69574113475,0.05,0.04449999999999999,2467329.7888729335,2709665.4463224867,9424,52.0,54.65,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+2.0,2.0,0.95,3,cumulative_return_auc,479878.0,479878.0,-69018.90369182067,0.05,0.048999999999999995,1472522.6225883663,2664922.908489622,9437,33.0,35.48,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+2.0,2.0,0.95,4,cumulative_return_auc,425482.0,425482.0,-64955.76660429749,0.05,0.048499999999999995,2036354.8222791255,2709669.261952764,9365,63.0,62.72,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+2.0,2.0,0.95,5,cumulative_return_auc,457387.5,457387.5,-70710.13060457564,0.05,0.049499999999999995,2450202.020271302,2624535.930997567,9375,92.0,84.45,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+2.0,2.0,0.95,6,cumulative_return_auc,395449.5,395449.5,-65738.50098914694,0.05,0.049,1454155.9739080614,2183693.3125147796,9399,42.0,40.31,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+2.0,2.0,0.95,7,cumulative_return_auc,455941.5,455941.5,-60141.85538153148,0.05,0.04675,2018041.215543916,2709623.1834710613,9404,86.0,54.995,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+2.0,2.0,0.95,8,cumulative_return_auc,538269.0,538269.0,-57938.498021807216,0.05,0.049499999999999995,2163153.7140542055,2709669.2669455456,9424,35.0,76.26,True
tier1,asymmetric_coordination,AC-FictitiousPlay,fixed_beta_+2.0,2.0,0.95,9,cumulative_return_auc,543147.5,543147.5,-60993.205076535574,0.05,0.05,2635041.474654178,2709669.2669455456,9402,88.0,89.465,True
tier1,asymmetric_coordination,AC-Inertia,fixed_beta_-2.0,-2.0,0.95,0,cumulative_return_auc,688426.5,688426.5,18216.93567771605,0.8,0.8275,10.40080147818542,10.40111214769536,0,66.0,73.47,False
tier1,asymmetric_coordination,AC-Inertia,fixed_beta_-2.0,-2.0,0.95,1,cumulative_return_auc,686945.0,686945.0,18358.294717567835,0.8,0.8292499999999999,10.400515060902402,10.401111233633811,0,92.0,73.295,False
